prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_mean_b_snap_k3,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,batch_frac_argmax_k3,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1,softmax_k3_a0,softmax_k3_a1
20,146,False,0.06706835611858598,59,53,0.25002278423735724,0.24992180423239133,0.24999681540107765,0.2500585961291736,0.00010098000496591708,1.3862257431682734,0.01694915254237288,0.4576271186440678,0.01694915254237288,0.5084745762711864,0.4879472520192093,0.5120527479807906,0.48564364012042827,0.5143563598795717,0.48731276928795164,0.5126872307120484,0.48888830683188006,0.51111169316812
21,153,False,0.0951253873438261,58,54,0.25018641533671987,0.24933583234813106,0.24995644103096168,0.25052131128418736,0.0008505829885888105,1.386236545145866,0.0,0.39655172413793105,0.0,0.603448275862069,0.5047396052150817,0.4952603947849183,0.5025316128741478,0.4974683871258522,0.5041315903299607,0.4958684096700394,0.505641336903488,0.494358663096512
22,160,False,0.0382333308548734,54,50,0.2501670188177838,0.24938224451305513,0.24994403725347245,0.2505066994156885,0.0007847743047286748,1.3861579145931198,0.05555555555555555,0.3888888888888889,0.0,0.5555555555555556,0.4980538877746114,0.5019461122253885,0.49551520951732975,0.5044847904826703,0.4973525985678034,0.5026474014321965,0.49909678134576296,0.500903218654237
23,167,False,0.025065726598013482,78,74,0.2501566680929047,0.24942926760866088,0.24995423545601156,0.2504598288424231,0.0007274004842438286,1.386211770079721,0.01282051282051282,0.47435897435897434,0.0,0.5128205128205128,0.5024405071491738,0.4975594928508263,0.5001047969991943,0.4998952030008056,0.5017970808581099,0.4982029191418901,0.503394927415303,0.496605072584697
24,174,False,0.020934148326866527,76,72,0.2500388992227999,0.24985900249396514,0.2499892253515273,0.2501128729317076,0.00017989672883478303,1.3862053509180168,0.0,0.5131578947368421,0.013157894736842105,0.47368421052631576,0.5061607841010235,0.49383921589897656,0.5037282822400178,0.49627171775998224,0.5054890684339095,0.4945109315660905,0.5071594198024232,0.49284058019757676
25,181,False,0.07067890863483772,66,59,0.2503936845500859,0.2485715171308671,0.24988906681027115,0.25114573150877567,0.0018221674192188397,1.3862019841362203,0.0,0.30303030303030304,0.0,0.696969696969697,0.5187335262567015,0.4812664737432984,0.5158943909094269,0.48410560909057304,0.5179494548706952,0.4820505451293048,0.5198993275412326,0.4801006724587675
26,188,False,0.004746287916861054,82,75,0.24986786202026587,0.25047638996195365,0.25003498461713036,0.24962076340065006,0.0006085279416877809,1.386220109619211,0.012195121951219513,0.5121951219512195,0.0,0.47560975609756095,0.5179066034563939,0.4820933965436061,0.5150186466195819,0.48498135338041815,0.5171093320735882,0.4828906679264118,0.5190916548059964,0.4809083451940035
27,195,False,0.1079493793719091,82,78,0.24994249760982182,0.2502003547006361,0.25001024412634465,0.2498469035631976,0.00025785709081430075,1.3862007737163449,0.0,0.573170731707317,0.024390243902439025,0.4024390243902439,0.49889966876247105,0.501100331237529,0.4956949841796214,0.5043050158203787,0.49801429071394104,0.501985709286059,0.5002165653578249,0.49978343464217523
28,202,False,0.011030579320833263,78,72,0.24976362185599546,0.2508431886818228,0.25005582484965,0.24933736461253175,0.001079566825827355,1.386190095004424,0.0,0.5128205128205128,0.0,0.48717948717948717,0.5009194328409041,0.4990805671590959,0.4973530312328882,0.5026469687671118,0.49993500039320987,0.5000649996067901,0.5023824640353074,0.49761753596469255
29,209,False,0.014685727792041116,75,70,0.25019408695619544,0.24930415882135828,0.2499514593666886,0.2505502948557577,0.0008899281348371535,1.3861928260018537,0.0,0.4666666666666667,0.013333333333333334,0.52,0.49834778655180606,0.501652213448194,0.4946711703725452,0.5053288296274547,0.4973327709375187,0.5026672290624813,0.49985654322296846,0.5001434567770315
30,216,False,0.03639552696236593,65,62,0.2497540671598027,0.25087783839635364,0.2500587431779717,0.24930935126587206,0.0011237712365509411,1.3861758071490857,0.0,0.5230769230769231,0.0,0.47692307692307695,0.4920443223255556,0.5079556776744444,0.48779882982857414,0.512201170171426,0.49087110989387034,0.5091288901061296,0.4937895895695287,0.5062104104304713
31,223,False,0.01985392904359418,75,71,0.2497884848747435,0.25076750692634453,0.25005983135836823,0.24938417684054381,0.000979022051601025,1.386204635039912,0.0,0.5333333333333333,0.0,0.4666666666666667,0.4955543930765502,0.5044456069234499,0.49130490314545694,0.5086950968545431,0.4943807002251984,0.5056192997748016,0.4972995307338042,0.5027004692661958
32,230,False,0.024753392409237508,79,72,0.2498506160043979,0.2505361239726615,0.2500377658758223,0.2495754941471181,0.00068550796826361,1.3861925180932322,0.012658227848101266,0.4936708860759494,0.012658227848101266,0.4810126582278481,0.4999513728950751,0.5000486271049249,0.4956047815593927,0.5043952184406073,0.4987523638920596,0.5012476361079403,0.5017320851438914,0.49826791485610855
33,237,False,0.01970515661220825,64,61,0.2503931849900169,0.24858053627515636,0.24989421986491445,0.25113205886991224,0.001812648714860532,1.3861790281260367,0.0,0.40625,0.0,0.59375,0.49647806907979547,0.5035219309202046,0.4920826486903172,0.5079173513096827,0.49526400490970907,0.5047359950902909,0.49828340308674485,0.5017165969132551
34,244,False,0.008239745890413883,59,54,0.2502017096787147,0.24923963510837388,0.24992245137033622,0.2506362038425752,0.0009620745703408096,1.3861264777716795,0.0,0.4745762711864407,0.0,0.5254237288135594,0.49798264317895363,0.5020173568210464,0.49334087097424856,0.5066591290257514,0.4967010542442463,0.5032989457557537,0.49988764467986835,0.5001123553201317
35,251,False,0.04374264977283525,61,59,0.24963837703157116,0.25128800738046636,0.25008412647993816,0.24898948910802432,0.0016496303488952035,1.3861475596702788,0.0,0.6065573770491803,0.0,0.39344262295081966,0.4902445424807475,0.5097554575192526,0.48563930119480336,0.5143606988051966,0.48897450694006683,0.5110254930599331,0.4921304062849754,0.5078695937150245
36,258,False,0.03134067755250683,85,76,0.25005976552557324,0.24977494644512027,0.24997716935978556,0.2501881186695209,0.00028481908045296933,1.38616270846428,0.0,0.4823529411764706,0.0,0.5176470588235295,0.49584824141564443,0.5041517585843556,0.4909307066488452,0.5090692933511548,0.4944913352224447,0.5055086647775554,0.49786410325138386,0.5021358967486161
37,265,False,0.0252201307318025,73,67,0.2498463104626988,0.2505303091708258,0.2500235617035923,0.24959981866288328,0.0006839987081269927,1.3861216803201524,0.0136986301369863,0.5616438356164384,0.0,0.4246575342465753,0.49152498715995463,0.5084750128400454,0.48603381686887137,0.5139661831311285,0.4900094787156939,0.5099905212843061,0.4937768930939919,0.5062231069060081
38,272,False,0.03857499778695042,61,54,0.2500574190063714,0.24976867304593584,0.24996698042162402,0.2502069275260687,0.0002887459604355713,1.3861478459148249,0.0,0.4918032786885246,0.0,0.5081967213114754,0.49837586411631735,0.5016241358836826,0.4927294263211056,0.5072705736788945,0.49681741302296617,0.5031825869770339,0.5006917544516979,0.49930824554830205
39,279,False,0.027861522064924066,75,67,0.2500411969142126,0.24982178238244448,0.2499675145942561,0.2501695061090869,0.00021941453176813064,1.3861173267988316,0.0,0.5066666666666667,0.013333333333333334,0.48,0.503367230341414,0.49663276965858605,0.497400421369308,0.502599578630692,0.5017197656588117,0.4982802343411883,0.5058161814257374,0.4941838185742627
40,286,False,0.0034347308424779485,61,55,0.24960426541951558,0.2514039393857603,0.25008814314664035,0.24890365204808396,0.001799673966244697,1.3860909289607128,0.0,0.5901639344262295,0.0,0.4098360655737705,0.5040105324998276,0.49598946750017237,0.49782318077406523,0.5021768192259347,0.5023008104388145,0.4976991895611856,0.5065539243606378,0.4934460756393621
